Customer_ID,Age,Gender,Annual_Income,Loan_Amount,Credit_Score,Late_Payments,Loan_Term,Interest_Rate,Loan_Type,Default
116d4a74-11a6-444b-bde1-946404d6d2ac,67,Female,79117,2949,746,0,48,23.76,Mortgage,0
19c095b9-2197-44b9-9d7a-f3f5e8c14e93,38,Female,76096,43800,381,8,24,12.79,Auto,0
a5434cdd-186b-4e25-8d42-dc6ab8a2917f,66,Female,27910,32912,356,9,60,17.9,Mortgage,1
d6606dcd-9c17-4f8a-b3ea-e40b84a5fb55,24,Female,101383,33161,818,8,12,9.08,Personal,0
8f71730f-388a-46fb-ac2c-60deba7bf85b,34,Female,91185,45387,411,8,48,17.19,Mortgage,0
01e326cb-3b4b-4449-8ede-d7381fcab8e0,37,Female,70248,17508,347,5,60,15.07,Auto,0
4d47bec0-a6bc-4330-b044-7b285166d78a,58,Female,94656,46592,675,3,60,16.55,Auto,0
88ae156e-4cee-458a-a397-8524a4cbaaa2,66,Male,21951,44713,332,1,48,18.18,Mortgage,0
2e5eb192-1a3e-4737-91fe-6daeed3c5b74,37,Female,85212,2919,803,3,48,7.23,Education,0
3cd0f4c9-46eb-40fe-b2be-249a4734a8e1,71,Female,95701,43595,302,6,36,9.98,Auto,0
b93d1eee-ead7-4365-8343-9bcaa905111d,39,Female,99888,10617,785,0,60,19.33,Personal,0
b113344a-3c2c-4145-b6a8-43c859876b38,45,Female,95282,10732,815,8,48,7.02,Mortgage,0
53dbbb0e-32f4-4bf7-b2b6-2351ac7521ae,57,Male,129274,34298,341,2,12,10.9,Auto,0
587f26f8-6163-4dca-b578-1d8eb40f44ed,66,Male,114533,41617,308,3,24,17.83,Mortgage,0
c7555f30-41e9-45ae-aa52-aec38e59a625,24,Male,61954,7929,441,4,36,23.66,Mortgage,0
e41c321f-ef2b-41be-8c00-213eb4e5c711,18,Male,109719,38117,735,2,48,5.12,Education,0
ae1b5a00-f191-4eb3-b4ef-193db95bf86c,49,Male,28804,15456,326,3,24,14.61,Mortgage,0
97a3c00e-cc69-48a0-b2de-6292e6a219b9,30,Male,112705,45063,342,4,36,5.26,Mortgage,0
13aea497-5cf8-472b-b80d-d0b38f799971,47,Female,20595,22140,430,0,60,11.65,Mortgage,0
95171a96-b2ab-4bea-92ac-b37f41e92bb1,40,Male,49592,19185,515,8,24,7.27,Personal,0
5c6b3674-afd7-4594-8014-cc5839a94183,68,Male,60643,38924,819,9,36,17.46,Mortgage,0
a41f01d1-ce34-4122-b049-33bba93cc0ce,73,Female,143721,25240,644,9,48,19.79,Personal,0
a751acf7-acef-4910-bb22-e5cfe4f71f9e,36,Male,82665,22845,807,3,48,8.82,Mortgage,0
9705e6a7-6fa2-44dc-be10-2b060fe7c87c,49,Female,40823,10228,712,8,36,18.83,Education,0
0c2686c3-b8ee-46f5-aba5-83c09c677509,47,Female,25972,22686,545,3,60,13.11,Education,0
2b79607b-2299-4bde-af12-869a603d228b,46,Male,35882,12920,748,0,36,9.6,Auto,0
a9855176-97e5-40ee-a8ae-d280988a3594,66,Female,86394,8432,320,4,12,14.75,Mortgage,0
6e04aafa-e0a9-4681-8767-3a75efe32e7d,62,Male,91055,45971,707,8,36,11.66,Education,0
6e68a1ba-c59b-48c7-8b13-acd0fc90def8,46,Male,43769,7189,756,2,36,8.44,Education,0
f41c5833-5154-4fc2-b2a6-20fc8e45cd67,47,Female,45020,29039,743,4,48,19.77,Mortgage,0
0f1928f0-81d6-43f8-9237-9996cd0a5af8,33,Female,62748,34910,564,2,60,20.65,Auto,0
f595c01b-505a-4325-bdc0-17b2d27d10e6,57,Male,122621,31226,483,2,36,20.71,Personal,0
f6b2d7ae-f66a-4ff5-9760-9396b6c9c120,36,Female,105374,8614,526,0,24,11.72,Education,0
bfc0d1db-874a-4c54-8c9a-d4e1334a4fdf,35,Female,64912,48021,847,1,48,7.14,Education,0
579493be-e228-404e-9890-b8a3c4166822,18,Male,32879,22224,545,1,48,21.57,Personal,0
762bd213-2e9c-4293-803d-e378954ca49d,31,Male,53798,19013,372,8,36,10.58,Education,0
dbc6681e-1f85-4ad6-b57a-e6210a000ead,68,Female,127791,22446,449,6,24,19.58,Personal,0
9753a26d-bc8e-43da-af32-09dc1c6ff472,64,Male,109826,40673,812,7,36,21.08,Personal,0
539f46cb-0bb2-4478-8577-eeec11cfd9ce,67,Male,66073,38657,368,1,24,20.02,Auto,0
7726edd5-f98d-402f-8718-1ac3eae07502,19,Male,95791,5839,529,8,48,11.88,Personal,0
ed5ba7cb-f7ca-40b6-b03a-5cf58dbcbebc,71,Male,86983,37725,371,2,24,23.67,Personal,0
8902ecca-55fd-4e1d-b5f4-26649ebf8369,45,Male,63005,31203,696,9,36,17.69,Personal,0
63aaeb33-9841-4c67-8bab-78ac1bbfe281,66,Male,114731,1557,383,1,12,15.88,Personal,0
640eb311-613a-44b8-b55d-98b76a93adf8,67,Male,22850,31666,598,0,12,18.51,Education,0
7a305c67-591f-432d-bf16-46b7b8257cbe,47,Female,48400,38389,592,8,24,4.46,Personal,0
8f9c997f-29b2-4212-82f2-2a10d315ea84,55,Male,144948,48700,522,7,36,11.9,Education,0
cb383533-0928-4809-b0ce-28d30d842cd8,68,Female,31953,34607,515,3,60,22.45,Mortgage,0
362a4ee2-11f0-46ee-a5f7-e4d714e4a51d,21,Female,126410,25578,530,6,12,6.96,Mortgage,0
328403c8-0d14-4774-bf9a-278b4ee92106,18,Female,145155,10243,704,2,48,12.41,Personal,0
3c7d128c-e7e9-4ba7-a07d-3fc96ecc6fba,25,Male,43535,10596,468,2,36,12.21,Auto,0
627784bf-9b04-45f0-b3f3-cf4bf9557311,46,Male,95536,7998,628,3,36,11.15,Auto,0
4a73b8ad-d555-4a22-9637-12233e5778b0,72,Female,95039,11129,725,1,12,15.59,Education,0
bd4b90e6-5569-4013-968e-0f7c829dbbde,56,Male,141640,1510,495,9,60,24.92,Education,0
6a987571-bdfa-4467-a6fc-626a19e4e096,20,Female,101029,12596,825,3,48,9.0,Mortgage,0
7f76dc96-1959-4d5b-a8f5-81e20618156b,49,Male,24055,13974,376,9,60,18.66,Education,1
0417b5c1-248b-48c2-ad94-45dccffd95a7,27,Male,58170,2137,576,2,48,19.8,Auto,0
cb8ea781-9d43-4251-ac90-c61a45b5a676,27,Female,145331,47468,765,7,12,16.07,Mortgage,0
f393bb42-4066-4df6-8649-8fb61d631da1,36,Female,117944,28897,747,1,36,5.6,Personal,0
8226938d-5352-4ec9-b235-6706d001938f,63,Female,127585,5666,619,8,48,15.81,Education,0
bd64e3db-c84e-4720-a83f-9dbead0aaf17,51,Male,119976,9906,459,2,36,24.0,Personal,0
f2657758-bcc5-47e8-9067-bd08d540a9a4,50,Female,48251,22818,791,3,24,10.85,Education,0
1ca9a76f-9de1-46a6-962a-7e1e7d705260,40,Male,24532,44246,612,9,24,17.25,Auto,0
dd67e832-ace9-4b4e-88e2-49d4f6d50938,72,Male,24924,3654,460,9,12,24.13,Education,1
1569c917-a8f0-49a7-8237-f0491f939bbf,45,Male,68037,34758,607,2,12,20.66,Auto,0
301985a4-516e-4603-8c76-e38f878ca931,49,Female,98082,25204,445,2,12,18.3,Auto,0
3b1893fd-e395-4cbb-86c8-b2a8abbc9844,67,Female,112115,35928,695,7,24,24.38,Personal,0
8d134da9-109b-4543-9040-785ad7b635e1,24,Female,91621,31552,388,7,48,7.17,Education,0
ec326c38-b178-4a6e-8a96-1b60c4279a63,46,Male,97926,48904,607,5,60,20.11,Personal,0
7420a4d9-dfef-4486-ac7f-e9eec65ec880,25,Male,98816,11336,845,3,12,12.25,Auto,0
e9c890c9-a8b3-48d1-9b5f-191ca59c3b74,18,Female,109654,48037,670,0,60,11.25,Auto,0
b78342b3-3569-4cb2-8dd4-fb6d60f056bc,74,Male,90400,17206,750,3,60,14.69,Auto,0
ad373719-3b33-4875-a824-c773f197e726,72,Male,127620,35831,466,7,24,4.23,Auto,0
837fc580-11ba-4a55-ab54-2b9ef64c3e90,20,Female,119525,44563,691,5,48,10.22,Mortgage,0
6c1d9569-b37b-48bc-8b0c-b55bd493a91b,41,Female,121164,19361,790,1,24,7.07,Auto,0
efde0d88-ac4f-49a5-ba49-ffd1e581d6c9,40,Female,112385,42335,449,2,12,6.48,Education,0
056b048f-fe93-4d14-8d3e-620358f81e11,25,Male,113102,9933,767,6,24,10.75,Auto,0
3ff51cba-fcb2-4c3f-8c29-e5df52a5685e,71,Male,30702,26816,342,3,24,20.75,Mortgage,0
fa85fd4e-edb9-4c5c-94b5-f474627b5472,74,Male,126732,16619,328,3,24,7.82,Education,0
8ce5a00c-0b2e-4c88-bb18-ee083322e146,64,Male,35385,38687,330,4,12,14.93,Mortgage,1
a80c8d7f-1234-417f-a150-13e09f36da7e,54,Male,29336,27943,427,7,12,19.6,Mortgage,1
f069d6c7-41c3-4b14-a77d-4b378509b877,20,Female,85421,27819,593,6,24,8.68,Education,0
c72b05a0-0d1f-4b31-92c0-5c8a482cc843,68,Male,51225,12741,740,8,24,23.37,Mortgage,0
1bebbf97-6b05-4fac-a05c-1985b9712f69,50,Male,56021,9798,687,4,60,22.13,Auto,0
df35a57b-8dad-4c33-acff-d542e25d50da,45,Male,23782,26143,823,0,48,8.9,Personal,0
c4dc9ae1-e58f-4f71-b32c-7ad710403930,64,Female,108877,33747,846,3,60,24.78,Personal,0
5a9a16fa-857d-459a-8b98-84376a875858,25,Female,135454,48334,409,5,48,17.89,Personal,0
38d70038-e708-4315-9f22-6d2efd11216f,51,Female,137369,34651,627,5,48,9.65,Education,0
3c383316-532a-4249-a544-d63026284c8e,52,Male,109630,22182,704,8,24,18.14,Education,0
a82fab86-0760-43ef-96ae-faa3fc771740,49,Female,69111,10415,544,9,60,17.82,Education,0
8911b5e5-db7b-43d1-8c9e-cd73b7de3028,41,Female,109402,12085,462,4,48,16.53,Personal,0
c777ad5c-0082-45de-a44a-bdbafae3cbd4,31,Female,139774,16008,698,4,48,18.8,Personal,0
3225b97b-07a3-44a5-b6bf-6bfb20c8e9b8,49,Male,142652,23102,698,5,12,9.27,Education,0
0d96e1f2-6c51-4a8f-8b63-1645731a0a6c,73,Female,104585,19452,792,5,48,24.55,Personal,0
39125436-5b16-41aa-ab48-e4b25276f0b5,63,Male,62719,9120,538,2,24,21.94,Mortgage,0
e8c72940-9f8d-44a0-9e27-1d8b7f77206e,60,Male,116528,8820,764,5,36,19.53,Mortgage,0
256c23fd-9e44-4d5b-b74e-e6bc51bdc86c,33,Female,69037,45669,331,7,12,4.07,Personal,0
06232d2e-bb61-40e7-ab22-83d844288a38,21,Male,100103,19170,422,5,36,16.19,Education,0
c6281815-8c28-4195-a2c5-31f385f4bbc6,69,Female,129987,17259,833,4,24,18.69,Auto,0
10d04e64-6314-45a6-9988-f9577005cd9a,54,Male,145695,23099,409,2,36,21.86,Auto,0
6b30f525-9e2c-4447-bb06-8c8db513c481,71,Female,23513,10649,570,0,48,23.84,Personal,0
275f16f1-215f-49f9-9580-a91e66b951d7,38,Female,135183,31255,679,4,36,23.19,Auto,0
c3934f44-5bc6-4c41-8935-a3367f3cbec0,31,Female,33335,42037,599,5,60,12.23,Education,1
0fd7537f-4905-454d-a365-b2f5b11e3b72,48,Male,64140,12805,548,5,24,22.77,Mortgage,0
453e58ca-f1bb-42d8-b753-55a45e5f90d1,72,Female,124126,44147,820,5,60,3.52,Mortgage,0
7733e9ac-33ab-44c5-80f8-b2f3e0a4bfcf,65,Male,100373,9744,333,2,36,11.06,Education,0
681a377f-b554-4cf6-9806-8cbd725fdcbe,35,Female,97658,47053,527,3,60,5.95,Auto,0
da43b6c7-104f-4da7-bba9-e8aabe0dd5fe,24,Male,54840,42241,698,2,12,22.49,Personal,0
07a9e1f9-0b05-4d3b-bfbe-5d1e72da87eb,27,Male,51007,33305,519,1,36,23.45,Mortgage,0
0330b23d-fac4-4c84-895c-79170e451a76,24,Female,76947,26857,670,7,60,9.0,Auto,0
cea9287b-f09a-45e4-8a76-f77953311392,50,Female,126833,11679,827,6,48,11.4,Auto,0
fcb14e83-734d-44e8-b63b-0c195f24c237,40,Female,138637,48373,374,7,36,24.65,Mortgage,0
6e1f0956-c579-4528-8ce2-4d9e296b24ca,38,Female,140721,30829,435,5,12,15.67,Mortgage,0
baa06df1-5764-4cc4-8788-32c5ca2e002f,36,Female,113220,11985,373,6,48,14.19,Personal,0
8a437b11-7090-4d86-85a2-cf5e092820e9,65,Male,46393,29287,553,0,36,14.26,Education,0
87605247-0556-4058-ac01-a29792d98ee2,36,Female,77480,13391,317,9,48,18.47,Auto,0
d4cc7d4b-af1a-4b93-b5e8-f4d50e26ac19,53,Female,137243,5861,342,4,36,24.02,Personal,0
b83f15bc-1ffd-4dbb-93ce-014d3f8f9732,46,Male,108290,35364,349,3,36,11.38,Mortgage,0
ed0e4302-6cb5-4158-9d2d-60edc40fc2a3,35,Female,106335,17863,814,9,24,7.21,Education,0
35dbd871-9632-4654-ad85-057859ef0879,19,Female,124263,32499,602,2,60,7.48,Education,0
f39a7ad3-76e5-4030-b2ab-0bbb39645e26,18,Male,29107,28794,441,1,36,3.94,Auto,0
a5326be8-5d5b-4e23-8586-26fac3fdb664,64,Female,148181,43923,501,8,12,15.44,Education,0
67e2ccb8-cc11-4080-a63f-38a1ee33f04c,22,Female,25993,8919,506,7,60,23.48,Mortgage,1
6ec2e9f5-d0b9-4aaa-95e2-169680ec1d8d,37,Female,116341,44102,714,9,24,18.83,Mortgage,0
85197705-d60c-4d86-95c0-fd6a6b95978e,28,Male,113650,21282,520,1,60,24.85,Mortgage,0
d76eb41a-4ae9-4e88-8bd1-3ee14e72e3c7,59,Female,123325,48396,661,5,60,23.05,Personal,0
71fa2cdf-38cb-4623-8b07-9ce4f4267193,19,Male,144980,35840,380,2,36,14.07,Mortgage,0
b6b6b94d-c2c8-4588-a9ff-973ae36b8a41,20,Female,137595,43255,584,2,12,13.96,Personal,0
2205e7d1-ccce-480f-9d6a-b17e4f1e646f,40,Male,72066,6624,668,4,36,17.01,Mortgage,0
c8a9b5ee-d911-4dff-8756-07dbafc49c1e,72,Female,131850,34706,791,6,12,5.89,Mortgage,0
9d418182-ed17-422c-937a-818bed4ee554,29,Male,62942,9176,645,6,12,16.57,Education,0
77d119d5-0704-4a91-9d6d-f361dd52464c,37,Male,36138,34529,503,9,48,13.48,Auto,1
ca591078-ad43-4f85-bc31-5461cd1ebdd1,22,Male,138558,13941,324,0,36,17.32,Mortgage,0
325a385b-1547-4ae4-9e06-62fb64c496e4,54,Male,147408,2669,368,6,24,15.65,Education,0
ca45812b-3ce4-4486-aad2-a328e2a47d0b,55,Male,64527,40896,815,6,60,10.17,Education,0
ab2e4f1c-928a-4976-b637-717d733cc15e,47,Male,29190,21246,791,5,48,16.57,Auto,0
a703edec-5dad-45f4-91b4-2ffb9c1d090b,26,Female,112259,45859,539,5,24,11.37,Education,0
d50b10e6-121b-4dfb-99e2-7e63bf51b55b,51,Female,139773,41076,660,1,36,7.68,Education,0
9dde0b31-44b8-472c-a406-2599f133057e,70,Male,98422,21323,740,2,12,18.01,Auto,0
3b4d483e-f366-4a4e-b779-eed5d21b79b4,61,Male,75698,34894,330,2,36,10.09,Personal,0
7147461f-8c3b-4300-bc8f-4dc39671b294,52,Male,102315,7021,621,2,36,22.61,Auto,0
543d4951-d1d6-41eb-be89-1722d125262a,69,Male,113710,40205,643,1,48,7.79,Auto,0
3d195a04-49b6-4cf1-9d45-c30589551b64,39,Female,49086,40807,835,8,24,16.4,Mortgage,0
e1958a59-f5b4-459c-b3ec-0a6b7cdbe813,61,Male,37322,37903,654,5,48,15.79,Mortgage,0
ae8999f3-b805-43b9-8df8-fe90a22f4994,41,Female,128132,48879,770,1,24,7.75,Personal,0
6e7ff24f-fa9b-41f8-84f1-0f88d4a10c79,34,Female,145604,45732,404,2,48,12.96,Auto,0
3d2343dd-dbc2-4f1c-813e-89e045b388a8,27,Male,120814,9711,621,9,60,18.02,Auto,0
b7197f0a-1d48-4cfb-ad2d-db525d39a2b3,47,Male,139324,8904,826,5,12,10.35,Personal,0
99a25d77-1d8c-4936-a415-8ab50d63994d,73,Female,103569,36051,803,3,12,5.95,Mortgage,0
07013de0-0f55-48f1-8988-27e55e3b828f,63,Female,105610,21942,384,6,12,16.73,Auto,0
fdff2f34-bcf8-4ae9-aab9-170b6d245cae,40,Male,148921,25251,534,5,60,8.32,Personal,0
c9039541-1698-4d59-82da-3b0c53c25ebc,49,Male,23435,26058,562,5,60,18.15,Mortgage,1
bcba14f4-446b-4b74-b848-dcfaaffcea69,34,Male,121505,36245,305,2,12,21.55,Education,0
23b4b3cf-81c6-4547-89ec-622e06aa4d53,67,Female,73331,4093,793,7,12,6.15,Personal,0
77bf6825-ede7-4215-94c1-77a89df84cef,68,Female,48942,25918,588,8,24,12.91,Personal,0
0ddca05f-17e8-41d0-816a-362947a8f03d,34,Male,79635,8207,649,5,24,13.07,Auto,0
bd733e5c-3b4f-4439-b6d3-388d2c5547b9,31,Female,49059,10394,499,1,36,17.1,Education,0
703633ac-d852-4263-9537-fe1099d12cb6,26,Female,77557,27974,634,0,48,10.69,Mortgage,0
c292bbc0-fe28-4c41-a423-73c8547226be,57,Male,133457,29172,516,2,24,12.5,Education,0
d6e407fb-961c-4ce8-afa3-1dce6d6a893c,19,Male,72389,33283,652,2,24,3.76,Auto,0
e16c9076-d377-4874-b64a-c250610eca57,62,Female,73014,48609,624,7,24,6.13,Auto,0
14af99c4-2465-497c-97df-be24bbe5e36a,42,Female,52826,39995,527,4,24,15.75,Mortgage,0
1ba726a0-c5b9-4fde-bcd8-2e948fd927f5,56,Male,50297,14280,444,0,60,8.14,Mortgage,0
08f45d88-6437-46fc-9dc2-7315e228f5ea,26,Male,63890,37303,607,3,36,6.61,Mortgage,0
a49f7bee-811a-4fba-9d1b-0ca3a47fbcb6,71,Male,41322,28453,584,6,24,10.47,Auto,0
ba6bf7a2-36aa-44b2-8039-ae61c7ff13a6,39,Male,55739,44350,691,4,48,7.02,Mortgage,0
5c230db1-ef4f-499c-99af-90b59e9c65bd,60,Male,29719,3913,659,9,24,4.78,Mortgage,0
42690f88-cd1f-4886-81e0-5c1b33396027,63,Female,99553,26765,464,5,60,9.6,Mortgage,0
3b37a9c4-5c64-4e78-92a7-077ca0aadb45,21,Female,28314,3340,523,9,12,7.03,Personal,1
b5c2d2a3-1bf3-4a98-9af4-74a7a0063c59,43,Female,113831,27179,423,3,12,20.69,Mortgage,0
d2df4d44-6fe1-4c5b-9531-fa18d3080b8d,46,Female,95164,28873,643,1,36,4.85,Auto,0
879176a4-3fd2-4847-b671-23d40276a940,62,Male,127658,39057,823,8,12,19.57,Personal,0
ade0b63c-6aff-4de5-97eb-9984cd449e59,51,Male,97028,1597,351,1,24,11.73,Auto,0
f8d547e5-91b7-401f-99af-4295eec9a4d7,40,Male,56113,30119,428,1,60,18.02,Education,0
cdf81449-6bb0-4f65-af08-859252b5e208,54,Female,137174,16025,434,1,36,4.63,Personal,0
5971c57b-2274-4de2-94f4-320223258437,28,Female,35357,8145,426,0,24,23.3,Mortgage,0
77156747-b521-462f-a3ef-80836151edee,23,Female,118865,36670,370,2,12,20.0,Personal,0
63ee3e29-16f1-4ff7-9713-0a7465865d1e,35,Male,40365,42723,572,5,48,6.51,Auto,0
6d379e55-a3ca-4bbd-b230-f56e5580dd6f,38,Female,59029,8694,486,6,24,8.2,Personal,0
378c94d7-0632-4e9d-889e-80766c45167c,59,Male,21737,5830,302,0,48,17.35,Education,0
1eadf281-1e39-4df8-b650-b4c38a0ddee5,53,Male,94632,24930,584,4,48,23.31,Mortgage,0
e657758c-054d-403c-bd1f-dfec09207e86,58,Male,105474,24752,321,4,36,13.09,Mortgage,0
3201f108-9fe9-4a29-bea9-f6246628cbf9,55,Male,98218,43602,465,0,60,13.94,Education,0
08acae7b-997f-4eb5-8864-1d436e1d247e,51,Male,144606,11489,609,3,12,8.61,Auto,0
2cccac3c-9d57-4281-9c41-e8f69760b102,34,Male,47499,33692,776,9,12,11.73,Personal,0
c63699d0-8e13-49c4-b506-cfa407d38893,54,Female,130027,16768,797,0,24,9.65,Auto,0
612d9e11-89b2-4a32-83cc-bb43109a3142,42,Male,130402,44132,733,0,12,11.04,Auto,0
a270f7f8-4f1d-4847-abf2-565ad19f137f,55,Male,148692,3160,533,6,36,3.94,Auto,0
71a3957e-c4f3-436b-9bdd-fafe1c60328a,29,Female,127430,47036,675,6,12,4.38,Mortgage,0
9ae8e9a9-1265-46bf-9dbf-434d747fc19c,40,Male,66157,21133,545,2,24,18.13,Personal,0
b46c2dea-db4f-4082-8d8e-16dc7492727d,70,Female,76247,48253,602,6,12,18.16,Mortgage,0
d7c3d906-156c-4445-9ac3-a86de94e1005,59,Female,148411,36690,704,2,60,10.6,Mortgage,0
5f0e1699-ce3a-409c-8b6c-bbdcb3d32936,39,Female,61034,23870,320,1,48,22.54,Mortgage,0
17ce1e88-d713-475f-a608-c0465b79c07e,38,Male,20294,25496,556,9,48,9.22,Personal,1
484b88be-c1b9-4f1f-a36d-e6d3ccff6e2c,44,Male,118072,37572,698,3,48,12.01,Education,0
6992c942-6688-45f2-a363-c5d974239208,74,Female,44596,3368,828,9,60,19.22,Mortgage,0
90767c75-d863-4dfb-a404-34f9bfee9832,48,Male,118185,48925,350,2,36,19.49,Mortgage,0
373c2906-8165-4119-9665-6a35216e4e06,23,Male,31434,41861,746,6,24,22.02,Mortgage,0
d073e69a-1476-4e86-8162-e0f721fa847b,44,Female,78382,37700,569,0,60,4.12,Personal,0
6c376286-2b58-4238-b666-1eb7bfd4a24b,57,Female,58098,30203,561,5,24,7.45,Personal,0
7948dbd6-e1e3-4e84-98de-fd3dca5296f4,51,Male,24655,12552,664,1,36,17.27,Auto,0
e301def1-5ce1-4cdc-aa7a-1513be327712,29,Female,103029,6608,348,7,60,10.77,Mortgage,0
44c00621-b2af-4c37-8222-7b209face840,62,Female,66228,46667,817,4,12,4.44,Mortgage,0
32fd3519-a79a-4bcd-9604-018c76e9b665,74,Female,23771,23485,417,2,36,16.11,Personal,0
63223683-919c-4f1f-89d4-c415dc8ba427,70,Male,94099,43060,752,9,48,11.95,Personal,0
255d8612-eff2-4f17-b49d-a86351438296,24,Male,140811,10862,696,6,60,11.33,Mortgage,0
7d95af20-bb59-48ff-a3bc-afa572c3c75c,27,Male,76799,39299,326,1,36,9.18,Education,0
216090c6-5c2e-41d1-a4d9-9c70530a7835,62,Female,82257,11412,671,4,36,3.63,Auto,0
0384708b-0f13-48d4-aee2-6c758fa73f4d,34,Male,37558,22354,396,7,60,7.42,Auto,1
e69ecaa0-b117-400c-9bef-6671767f1291,43,Female,119468,7344,828,0,48,13.7,Mortgage,0
05dd79d0-4910-4e04-9b12-7f776ea51b56,38,Male,78436,41655,485,0,48,9.43,Auto,0
8ae5d10b-64ec-4d94-abc7-6a12ebfcc848,45,Male,127779,18993,514,2,36,22.3,Auto,0
586430b1-26d1-44b7-9392-6d77c201c0a6,63,Female,144891,29682,550,2,24,6.57,Mortgage,0
1dce9c8d-335c-4fe6-9166-fc73c87be171,19,Male,143725,49926,515,6,36,22.32,Auto,0
053ba0eb-c1b9-40d5-85b2-922c8b381781,71,Female,112103,29415,328,5,60,12.2,Personal,0
0dcd3336-6828-49ec-bfa9-592684d443b9,60,Male,143400,20323,401,6,60,9.43,Mortgage,0
be265bae-a683-486a-91f7-234bca308332,18,Male,52376,18997,422,3,60,10.04,Personal,0
e5429f5d-2464-4494-8413-6581fc58bd55,68,Female,139154,4679,353,1,48,10.6,Mortgage,0
84056b4d-2655-4151-89e8-f7703f6ddcc2,70,Female,107458,30489,582,1,12,14.39,Personal,0
65172ec8-e661-4bed-b977-809eda9d86ba,53,Female,97924,41308,416,9,60,11.11,Auto,0
7be7fbb9-b2fc-4125-b5a4-32dc2dc7633f,68,Male,49332,10488,413,0,60,17.41,Education,0
0c6970d6-89c1-4ce8-9986-a1f86ae46d95,43,Male,66737,40842,842,8,24,12.64,Personal,0
71ce5f6f-8799-4a83-991d-98f0c6a66782,46,Male,109031,4996,592,6,24,17.94,Personal,0
08573680-268e-4865-b30c-aa3753d59c8e,38,Female,93970,6695,494,9,36,16.5,Education,0
d3f50b90-86ed-4833-b538-7cde6e9fd72f,28,Female,71952,31204,591,2,36,8.76,Education,0
4b03fe18-cebe-4947-9b3e-8b50cf932040,57,Female,40991,24382,560,1,36,20.97,Personal,0
ccc5de77-cf68-4594-8c3f-9b55fab18393,28,Male,47472,15235,506,2,60,20.68,Personal,0
805f14ab-3ed8-452c-8475-ce4a1ae591e1,53,Male,79946,3366,348,6,24,24.76,Personal,0
013acc07-a312-41e7-b9cf-0edc0b8adbde,66,Female,125566,28467,305,4,36,7.26,Mortgage,0
467f6d25-8cb2-4907-b0ec-f0bcfa11c29f,56,Male,46849,47932,678,2,24,21.73,Personal,0
34f09144-7927-4c67-ae55-301fb6a28bd3,57,Female,21541,7764,693,8,60,22.25,Personal,0
259d7d07-aeca-4a7a-be6a-c6c85a4c20a2,52,Male,149237,26360,523,1,60,17.31,Education,0
70eb9f72-4df6-42b9-b316-71ab82f24e25,71,Male,22765,49295,322,6,36,14.39,Education,1
f28732e1-57b6-470c-9b1b-1da16dee6529,51,Female,63074,32923,409,9,60,24.08,Mortgage,0
60d2c77c-30fd-42da-8261-b5cab1f26269,72,Male,122795,31175,698,5,60,24.41,Mortgage,0
379fe7da-da78-4f5c-ac8f-cf8df86a5b56,64,Male,49283,17292,471,5,24,17.3,Auto,0
29b657d1-01af-47e1-90db-c01763963727,41,Female,121387,2614,605,6,12,11.23,Personal,0
ce9be705-b28e-49a7-9963-e09cfdc61f52,71,Female,140044,21939,450,5,48,21.07,Personal,0
8e851c08-020a-4e2e-b1b2-99f19421cd3e,39,Male,120161,48164,727,1,36,5.42,Education,0
e6a7567f-73d0-41c3-a8dd-415ba3f3853b,22,Female,20769,19800,766,4,12,9.75,Auto,0
6642dbda-8afc-4f7d-8010-9e0b8b2302a5,73,Male,37806,24246,366,2,36,24.69,Personal,0
3e243bd2-106a-4637-ac54-c14879c2f798,50,Female,110518,32688,455,8,12,21.01,Auto,0
ea40a821-62fe-45cc-af23-8fe3a0c69dfc,53,Male,22972,28962,505,7,60,23.7,Mortgage,1
749259be-5242-41c5-91c6-29cd87b686ae,64,Male,38256,30764,454,9,36,16.29,Personal,1
8f536261-8cfd-431e-a250-f8954ded9564,37,Female,123903,33470,808,1,12,12.26,Personal,0
447796b1-533d-4c5f-9116-72c979a710ad,36,Male,145574,39501,373,0,48,24.56,Mortgage,0
d2cd2d15-2e68-4719-8029-216b17d8eeb7,52,Male,38653,4216,348,3,60,10.15,Personal,0
c2620a8b-5555-4ba4-8a7c-16f8ba3b7165,69,Female,123579,23072,766,3,36,19.78,Mortgage,0
a339db90-4312-4f02-91ab-33db10011cf7,60,Female,106669,29242,478,9,36,15.5,Mortgage,0
06657864-1610-4055-bbd1-64a2b5e7de39,34,Male,59339,38132,347,1,12,8.41,Auto,0
59a29862-6e0e-4408-bee6-221cbe9ea953,62,Female,45757,46037,371,6,36,3.88,Education,0
8c9f62e6-83bc-4fbb-89a8-41333a238048,60,Female,123376,18861,412,2,60,11.75,Education,0
060b621b-0dc0-49cc-8a77-1e61afb81fd1,51,Male,62399,47597,458,6,24,15.28,Mortgage,0
64d21ef4-8c9c-449c-b103-4035e8acc212,26,Male,64013,5960,329,6,12,7.44,Auto,0
7da43f61-96d8-4539-901c-99c8394d9dde,43,Female,117605,19781,396,0,48,12.41,Mortgage,0
7a51e3c1-930d-476d-9f96-020fde89fdd7,19,Female,34706,42069,550,5,36,16.73,Auto,1
230034dc-c52a-423c-bcd8-9277854c7a5b,70,Female,58231,32126,818,3,60,18.87,Auto,0
